Date,IFCB,Station Number,Distance from 36,Calculated Chlorophyll,Calculated Oxygen,Optical Backscatter,Calculated SPM,Salinity,Temperature,Nitrite,Nitrate + Nitrite,Ammonium,Phosphate,Silicate,Measured Extinction Coefficient
2/7/18,,28,23.57,2.7,7.7,0.45,15,27.34,13.63,2.81,59.83,14.92,6.13,92.37,1.32
2/7/18,,27,26.19,2.7,7.8,0.4,13,27.45,13.48,,,,,,1.3
2/7/18,,26,28.76,2.6,7.8,0.42,14,27.6,13.17,,,,,,1.09
2/7/18,,25,32.84,2.6,7.8,0.54,19,27.65,13.19,2.71,55.19,11.99,5.59,91.54,1.48
2/7/18,,24,37.09,2.6,7.8,0.42,14,27.9,13.17,,,,,,0.98
2/7/18,,23,39.66,2.5,7.8,0.44,14,27.95,13.03,,,,,,1.08
2/7/18,,22,43.92,3.3,7.9,0.35,11,27.9,12.86,1.93,53.12,11.42,5.62,86.71,1.07
2/7/18,,21,46.63,3.5,7.9,0.41,16,27.98,12.91,,,,,,1.24
2/7/18,,20,51.45,2.6,7.9,0.26,8,28.1,12.77,1.83,34.91,12.78,3.36,67.57,0.79
2/7/18,,18,54.95,4.6,8.2,0.24,8,26.89,12.62,,,,,,0.58
2/7/18,,17,58.89,3.2,7.9,0.3,9,28.65,12.69,,,,,,0.9
2/7/18,,16,63.08,2.6,8.1,0.36,10,25.41,12.76,0.88,23.13,7.35,2.17,63.58,0.87
2/7/18,,15,69.99,2.4,8.4,0.51,13,21.01,12.84,,,,,,1.32
2/7/18,,14,74.43,2.2,8.5,0.38,10,20.91,12.93,,,,,,1.03
2/7/18,,13,78.54,2,8.2,0.37,10,20.91,12.99,0.91,26.92,9.85,2.24,106.18,1.17
2/7/18,,12,84.45,2.3,8.4,0.62,15,18.37,12.89,,,,,,
2/7/18,,11,89.77,2.2,8.5,0.53,13,15.31,12.9,1.07,29.63,9.78,2.47,117.5,1.55
2/7/18,,10,93.6,2.4,8.7,0.79,18,13.78,12.88,,,,,,1.98
2/7/18,,9,96.79,2.5,8.9,0.84,19,11.72,12.87,,,,,,2.15
2/7/18,,8,99.77,2.9,9.2,0.81,18,7.38,13.21,,,,,,2.03
2/7/18,,7,104.98,2.3,9.1,0.89,20,7.46,12.56,1.27,37.98,11.71,2.5,199.72,1.76
2/7/18,,6,110.9,3,9.5,1.35,28,4.04,12.43,,,,,,2.78
2/7/18,,5,115.63,3.6,9.6,1.2,26,2.08,12.17,,,,,,2.85
2/7/18,,4,119.9,3.8,9.7,1.14,24,0.93,12.09,1.18,36.98,10.42,2.37,252.98,2.72
2/7/18,,3,125.32,3.4,9.8,1.15,25,0.41,12.1,,,,,,2.04
2/7/18,,2,127.71,2.9,9.7,0.99,22,0.27,12.19,,,,,,1.46
2/7/18,,649,132.94,2.7,10,0.93,21,0.1,11.95,1.02,35.2,8.07,2.25,286.26,1.37
2/7/18,,657,147.25,2.2,9.9,0.93,20,0.1,12.52,,,,,,1.41
2/23/18,,36,0,9.4,9,2.07,40,25.62,9.99,0.8,27.13,12.64,2.12,297.91,3.55
2/23/18,,35,1.66,8,9,1.87,32,26.03,9.95,0.74,22.85,15.28,2.24,296.25,3.13
2/23/18,,34,3.53,6.8,8.9,3.05,81,26.46,9.93,1.69,89.24,6,8.01,111.18,5.4
2/23/18,,33,6.81,6.3,8.9,3.88,116,26.67,10.37,,,,,,6.62
2/23/18,,32,8.15,5.4,8.9,2.75,69,26.79,10.49,,,,,,4.63
2/23/18,,31,10.61,4.7,8.9,1.66,22,26.88,10.62,,,,,,3.26
2/23/18,,30,14.75,3.8,8.9,1.15,45,27.12,10.92,1.42,65.97,7.28,6.65,100.03,2.6
2/23/18,,29.5,17.56,4.4,8.9,2.26,100,27.11,10.93,,,,,,4.52
2/23/18,,29,20.25,3.6,8.9,1.22,49,27.1,10.98,1.52,61.4,7.92,6.2,100.86,2.77
2/23/18,,28,23.57,3,8.8,1.23,49,27.22,11.28,,,,,,2.54
2/23/18,,27,26.19,3,8.8,0.89,33,27.28,11.32,,,,,,2.2
2/23/18,,26,28.76,3.1,8.8,1.44,60,27.29,11.39,,,,,,3.56
2/23/18,,25,32.84,3.4,8.7,1.75,75,27.32,11.45,1.78,55.54,10.49,5.81,89.71,
2/23/18,,24,37.09,3.2,8.7,1.79,77,27.36,11.69,,,,,,3.84
2/23/18,,23,39.66,3.8,8.5,1.15,45,27.81,11.92,,,,,,2.28
2/23/18,,22,43.92,3.6,8.4,0.78,27,28.13,12.08,1.68,39.05,12.21,3.84,70.23,1.81
2/23/18,,21,46.63,4,8.5,0.81,29,28.25,11.87,,,,,,1.68
2/23/18,,20,51.45,3.7,8.4,0.66,22,28.44,11.66,1.17,29.77,9.28,2.87,62.25,0.87
2/23/18,,18,54.95,4.1,8.1,0.81,29,29.16,11.11,,,,,,1.17
3/9/18,,36,0,10.6,8.1,1.06,32,24.2,13.09,,,,,,1.65
3/9/18,,35,1.66,5,8.2,1.13,34,25.17,13.2,0.74,21.63,4.07,2,48.6,1.75
3/9/18,,34,3.53,3.9,8.1,1.11,33,25.19,13.05,2.68,87.82,6.85,6.84,98.03,1.92
3/9/18,,33,6.81,3.2,8.3,0.81,24,25.64,12.96,,,,,,2.02
3/9/18,,32,8.15,6.5,8.3,0.67,20,25.8,13.2,,,,,,1.88
3/9/18,,31,10.61,3.7,8.4,0.45,14,26.31,12.67,,,,,,1.33
3/9/18,,30,14.75,3.3,8.5,0.36,12,26.69,12.49,1.8,68.25,8.5,6.23,90.87,1.06
3/9/18,,29.5,17.56,3,8.4,0.38,12,26.86,12.46,,,,,,1.08
3/9/18,,29,20.25,3,8.4,0.35,12,27.04,12.59,1.83,56.9,12.92,6.1,90.71,1.09
3/9/18,,28,23.57,3.1,8.5,0.41,13,27.22,12.54,,,,,,1.13
3/9/18,,27,26.19,3.3,8.5,0.38,12,27.23,12.63,,,,,,1.08
3/9/18,,26,28.76,3.2,8.6,0.33,11,27.47,12.42,,,,,,0.95
3/9/18,,25,32.84,3,8.6,0.31,10,27.73,12.38,1.68,53.69,10.64,5.55,85.21,0.92
3/9/18,,24,37.09,2.8,8.5,0.25,9,28.01,12.32,,,,,,0.76
3/9/18,,23,39.66,3,8.6,0.27,9,28.25,12.04,,,,,,0.82
3/9/18,,22,43.92,4.1,8.7,0.25,9,28.11,11.76,1.18,30.56,10.71,2.92,61.41,0.75
3/9/18,,21,46.63,3.4,8.6,0.34,11,28.1,11.96,,,,,,0.95
3/9/18,,20,51.45,4.4,8.7,0.21,7,28.37,11.72,0.83,23.35,7.21,2.25,55.92,0.63
3/9/18,,18,54.95,4.1,8.9,0.26,9,27.43,11.56,,,,,,0.71
3/15/18,,36,0,25.6,8.6,1.22,37,20.6,13.64,,,,,,2.87
3/15/18,,35,1.66,23.7,8.9,0.91,27,21.16,13.47,0.79,24.63,5.71,2.17,67.9,2.35
3/15/18,,34,3.53,15.7,8.6,0.8,24,23.38,13.43,3.71,132.08,8.07,9.23,116,2.17
3/15/18,,33,6.81,16.6,9,0.49,14,24.45,13.58,,,,,,1.61
3/15/18,,32,8.15,11.1,8.9,0.54,16,25.13,13.59,,,,,,1.53
3/15/18,,31,10.61,8,8.9,0.53,16,25.96,13.56,,,,,,1.45
3/15/18,,30,14.75,5.3,8.7,0.49,14,26.51,13.66,1.73,68.97,5.28,6.3,85.88,1.33
3/15/18,,29,20.25,4.1,8.6,0.45,13,27.13,13.4,,,,,,1.23
3/15/18,,28,23.57,4.3,8.6,0.55,16,27.28,13.37,1.56,56.9,10.07,5.75,81.22,1.45
3/15/18,,27,26.19,4.3,8.7,0.58,17,27.5,13.13,,,,,,1.33
3/15/18,,26,28.76,4.2,8.6,0.37,11,27.73,12.65,,,,,,0.96
3/15/18,,25,32.84,4,8.5,0.54,16,27.66,12.74,1.37,40.77,9.85,4.26,71.9,1.37
3/15/18,,24,37.09,3.8,8.5,0.55,16,27.95,12.35,,,,,,1.3
3/15/18,,23,39.66,3.7,8.6,0.42,12,28.14,12.19,,,,,,
3/15/18,,22,43.92,3.8,8.7,0.22,6,28.65,12.05,1.04,27.99,11.21,2.58,76.73,0.61
3/15/18,,21,46.63,4.1,8.7,0.25,7,28.53,12.04,,,,,,0.69
3/15/18,,20,51.45,4.1,8.8,0.16,4,30,11.84,0.94,25.06,11.28,2.46,76.89,0.6
3/15/18,,18,54.95,3.6,8.8,0.19,5,30.35,11.8,,,,,,0.59
3/15/18,,17,58.89,3.9,8.8,0.19,5,28.45,11.99,,,,,,0.57
3/15/18,,16,63.08,3.2,8.7,0.26,7,29.42,11.95,0.68,18.92,6,1.89,43.94,0.69
3/15/18,,15,69.99,3.2,8.8,0.26,8,25.67,12.34,,,,,,0.73
3/15/18,,14,74.43,2.7,8.8,0.27,8,26.06,12.31,,,,,,1.11
3/15/18,,13,78.54,2.6,8.7,0.4,12,25.22,12.47,0.76,24.35,6.5,2.22,73.9,1.07
3/15/18,,12,84.45,2.5,8.8,0.4,12,23.16,12.59,,,,,,1.12
3/15/18,,10,93.6,3.7,9,0.57,17,17.85,12.84,0.8,24.7,5.93,2.27,77.06,1.71
3/15/18,,9,96.79,3.1,9,0.71,21,17.31,12.87,,,,,,1.71
3/15/18,,8,99.77,2.4,9.2,0.47,14,14.92,13.03,,,,,,1.44
3/15/18,,7,104.98,2.7,9.1,0.71,21,14.17,13,0.9,30.63,8.35,2.48,130.65,2.08
3/15/18,,6,110.9,4.9,9.6,0.79,24,9.14,13.01,,,,,,2.38
3/15/18,,5,115.63,3.9,9.8,0.73,22,5.46,12.84,,,,,,2.21
3/15/18,,4,119.9,4.4,9.9,1,30,4.36,12.74,1.04,35.48,10.28,2.47,193.06,2.9
3/15/18,,3,125.32,4.9,10,1.04,31,3.44,12.63,,,,,,2.91
3/15/18,,2,127.71,4.9,9.9,1.3,39,2.76,12.57,,,,,,2.85
3/15/18,,649,132.94,5.1,9.9,1.15,34,0.75,12.58,1.04,35.34,10.07,2.24,229.68,2.56
3/15/18,,657,147.25,1.4,9.5,0.69,21,0.09,13.54,,,,,,0.98
3/26/18,,36,0,9.6,8.6,1.47,36,23.98,13.68,1.04,32.98,10.85,2.12,241.33,2.47
3/26/18,,35,1.66,8.5,8.7,1.34,33,24.6,13.55,1.2,23.56,21.42,2.24,272.95,2.17
3/26/18,,34,3.53,8.1,8.7,1.18,29,25.21,13.71,1.29,50.33,3,5.91,78.56,2.02
3/26/18,,33,6.81,9.3,8.8,1.03,26,25.24,13.61,,,,,,1.72
3/26/18,,32,8.15,5.5,8.6,0.75,20,25.87,13.5,,,,,,1.43
3/26/18,,31,10.61,5.7,8.6,0.48,14,26.03,13.42,,,,,,1.37
3/26/18,,30,14.75,4,8.5,0.45,13,26.66,13.56,1.22,49.9,5.64,5.39,75.89,1.29
3/26/18,,29.5,17.56,3.7,8.5,0.42,12,26.93,13.69,,,,,,1.03
3/26/18,,29,20.25,3.7,8.4,0.4,12,26.99,13.71,1.28,44.98,11.21,4.97,73.9,1.22
3/26/18,,28,23.57,3.9,8.5,0.32,10,27.11,13.74,,,,,,0.93
3/26/18,,27,26.19,3.5,8.6,0.26,9,26.73,13.18,,,,,,0.73
3/26/18,,26,28.76,3.2,8.7,0.27,9,26.18,13.01,,,,,,0.83
3/26/18,,25,32.84,3.5,8.6,0.24,8,25.66,13.1,1.51,38.2,12.42,3.87,78.06,0.65
3/26/18,,24,37.09,3.9,8.8,0.24,8,24.83,12.99,,,,,,0.7
3/26/18,,23,39.66,4.1,8.8,0.27,9,25.02,12.98,,,,,,0.6
3/26/18,,22,43.92,3.3,8.7,0.34,10,24.63,12.8,0.79,23.85,9.14,2.2,84.38,0.61
3/26/18,,21,46.63,4.2,8.8,0.31,10,24.6,12.96,,,,,,0.59
3/26/18,,20,51.45,2.4,8.7,0.4,12,25.08,12.7,1.82,33.84,13.71,3.52,61.91,0.83
3/26/18,,18,54.95,3.4,8.9,0.31,10,23.06,12.76,,,,,,0.46
4/9/18,,36,0,29.9,8.3,1.11,30,22.09,16.21,,,,,,1.92
4/9/18,,35,1.66,32.1,8.6,0.89,24,22.71,16.63,0.87,21.28,8.5,2.27,52.93,1.67
4/9/18,,34,3.53,36.9,8.2,0.77,21,22.77,16.9,1.09,25.06,2.43,5,26.63,1.98
4/9/18,,29,20.25,5.5,8.8,0.1,4,24.25,15.69,,,,,,0.55
4/9/18,,33,6.81,34.2,8.5,0.52,15,23.26,16.95,,,,,,1.7
4/9/18,,28,23.57,5.3,8.6,0.11,4,23.88,15.61,,,,,,0.59
4/9/18,,32,8.15,33.4,8.4,0.4,11,23.53,16.87,,,,,,1.51
4/9/18,,27,26.19,5.4,8.5,0.11,4,23.91,15.72,,,,,,0.58
4/9/18,,31,10.61,20.8,8.4,0.28,8,24.83,16.61,0.76,19.28,5.71,4.2,35.28,1.13
4/9/18,,26,28.76,5.6,8.7,0.12,4,23.06,15.66,1.58,30.2,7.85,3.62,82.55,0.61
4/9/18,,30,14.75,10,8.2,0.19,6,25.31,16.4,,,,,,0.86
4/9/18,,25,32.84,4.9,8.7,0.12,4,22.41,15.71,,,,,,0.59
4/9/18,,29.5,17.56,5.4,8.7,0.11,4,24.58,15.81,0.97,30.41,6.43,4.65,59.42,0.65
4/9/18,,24,37.09,5,8.6,0.14,5,21.26,15.46,,,,,,0.55
4/9/18,,23,39.66,5,8.8,0.14,5,20.82,15.4,,,,,,0.51
4/9/18,,22,43.92,4.4,8.3,0.17,6,22.84,15.28,1.19,24.27,9.14,3.15,94.37,0.83
4/9/18,,21,46.63,3.7,8.5,0.17,6,20.19,15.36,,,,,,0.71
4/9/18,,20,51.45,3.6,8.1,0.18,6,23.35,14.85,1.21,24.7,10.78,3,89.21,0.68
4/9/18,,18,54.95,4.7,8.4,0.21,6,21.4,14.77,,,,,,0.53
4/18/18,,34,3.53,51.5,8.7,4.86,235,21.41,15.75,,,,,,
4/18/18,,33,6.81,45.8,9.6,2.64,125,22.35,16.16,0.77,21.85,6.5,2.1,125.16,4.4
4/18/18,,32,8.15,40.8,9.4,1.8,83,22.52,16.08,0.31,6.78,1.07,5.39,1.58,3.71
4/18/18,,31,10.61,44,9.7,1.31,58,22.83,16.15,,,,,,2.93
4/18/18,,30,14.75,30.6,9.7,1.09,48,23.36,16.08,0.22,3.36,0.79,4.2,2.63,2.4
4/18/18,,29,20.25,33.3,9.7,0.71,29,23.44,16.11,,,,,,2
4/18/18,,28,23.57,17.9,9.6,0.58,22,23.48,16.28,0.39,6.21,0.86,3.26,10.85,1.49
4/18/18,,27,26.19,15.3,9.3,0.48,17,23.37,16.21,,,,,,1.38
4/18/18,,26,28.76,18.5,9.3,0.36,11,23.22,16.12,,,,,,1.16
4/18/18,,25,32.84,12.8,9.3,0.25,6,23.12,15.82,0.78,15.35,2.28,3.18,29.46,0.92
4/18/18,,24,37.09,10.2,9.2,0.2,3,22.81,15.73,,,,,,0.84
4/18/18,,23,39.66,12.7,9.3,0.13,1,22.54,15.79,,,,,,0.71
4/18/18,,22,43.92,7.3,8.8,0.26,6,22.42,15.28,0.83,23.13,1.36,2.94,58.92,0.64
4/18/18,,21,46.63,8.7,8.9,0.12,1,22.41,15.37,,,,,,0.66
4/18/18,,20,51.45,7.1,8.5,0.11,1,23.09,14.58,1.06,20.28,3.71,2.82,70.73,0.57
4/18/18,,18,54.95,5.4,7.8,0.26,6,24.27,13.53,,,,,,0.86
4/18/18,,17,58.89,2.3,8.5,0.53,20,15.41,14.41,,,,,,1.49
4/18/18,,16,63.08,2.4,8.6,0.66,26,13.72,14.56,0.71,18.28,3.93,2.04,71.57,1.68
4/18/18,,15,69.99,3.1,8.7,1.03,16,12.56,14.71,,,,,,1.99
4/18/18,,14,74.43,2.9,8.5,0.87,9,12.77,14.65,,,,,,1.93
4/18/18,,13,78.54,2.7,8.5,1.48,37,10.84,14.74,0.67,15.21,4.71,2.12,134.48,3.11
4/18/18,,12,84.45,3,8.9,2.53,84,5.27,14.81,,,,,,4.29
4/18/18,,11,89.77,3.2,9.1,2.66,89,3.05,14.79,0.6,17.56,4.14,1.8,155.78,4.58
4/18/18,,10,93.6,3.5,9.2,4.14,156,0.81,14.73,,,,,,8
4/18/18,,9,96.79,3.6,9.3,4.49,171,0.28,14.79,,,,,,8.66
4/18/18,,8,99.77,2.8,9.2,2.47,81,0.14,14.86,,,,,,4.38
4/18/18,,7,104.98,2.5,9.1,1.79,50,0.08,15.01,0.54,15.85,4.64,1.83,254.64,2.88
4/18/18,,6,110.9,2.4,9.1,1.57,41,0.08,14.88,,,,,,2.54
4/18/18,,5,115.63,2.3,9,1.47,36,0.07,14.75,,,,,,2.21
4/18/18,,4,119.9,2.4,9,1.48,36,0.07,14.83,0.61,16.92,4.85,2.13,246.32,2.34
4/18/18,,3,125.32,2.2,8.9,1.23,26,0.07,14.84,,,,,,2.11
4/18/18,,2,127.71,2.5,8.9,1.3,29,0.08,15.2,,,,,,2.28
4/18/18,,649,132.94,2,9,1.03,17,0.07,14.61,0.49,15.35,4.43,1.74,231.34,1.57
4/18/18,,657,147.25,2.3,9.1,1.01,16,0.08,14.26,,,,,,1.48
5/7/18,,36,0,5.1,6.7,1.29,28,22.49,16.99,0.43,12.28,9.28,1.76,269.62,2.26
5/7/18,,35,1.66,5.6,6.8,1.2,26,22.5,16.88,0.46,14.21,9.57,1.98,262.96,2.21
5/7/18,,34,3.53,5.6,7,1.29,28,23.29,17.41,0.97,18.35,9.21,7.3,23.47,2.24
5/7/18,,33,6.81,5.9,7.3,0.97,20,23.43,17.43,,,,,,1.63
5/7/18,,32,8.15,6.7,7.4,0.64,12,23.44,17.38,,,,,,1.41
5/7/18,,31,10.61,5.6,7.3,0.54,10,23.43,17.39,,,,,,1.33
5/7/18,,30,14.75,5.2,7.5,0.39,14,23.43,17.28,0.29,4.85,2.43,4.75,31.96,1.16
5/7/18,,29,20.25,5.1,7.5,0.34,11,23.41,17.09,,,,,,1.09
5/7/18,,28,23.57,5,7.7,0.29,9,23.59,17.03,0.36,4.64,3,4.58,29.46,0.97
5/7/18,,27,26.19,5.2,7.8,0.24,6,23.83,16.93,,,,,,0.91
5/7/18,,26,28.76,5,7.9,0.2,4,24.56,16.45,,,,,,0.83
5/7/18,,25,32.84,4,8,0.21,5,25.35,15.87,0.56,6.21,5.57,3.71,33.62,0.78
5/7/18,,24,37.09,4.8,7.9,0.2,4,24.96,16.02,,,,,,0.67
5/7/18,,23,39.66,6.5,8,0.18,3,24.86,15.87,,,,,,0.65
5/7/18,,22,43.92,5.8,8,0.13,1,26.02,14.81,0.62,9.21,4.36,2.98,37.95,0.53
5/7/18,,21,46.63,7.1,8,0.16,2,24.99,16.01,,,,,,0.47
5/7/18,,20,51.45,5.6,8,0.17,2,25.77,14.96,0.57,13.28,5.28,2.2,47.27,0.67
5/7/18,,18,54.95,5.7,8.3,0.21,4,25.44,15.07,,,,,,0.76
5/7/18,,17,58.89,4.7,8,0.25,7,21.49,15.46,,,,,,0.41
5/7/18,,16,63.08,3.9,8.1,0.35,11,20.29,15.41,0.54,15.71,3.86,2.03,73.4,0.53
5/7/18,,15,69.99,2.9,8.5,0.31,10,18.44,16.63,,,,,,1.02
5/7/18,,14,74.43,6.9,8.5,0.59,24,14.14,17.12,,,,,,1.45
5/7/18,,13,78.54,2.7,8.3,0.66,7,14.23,16.59,0.89,16.28,4.36,2,108.18,1.01
5/7/18,,12,84.45,2.4,8.3,0.91,15,11.39,16.47,,,,,,1.66
5/7/18,,11,89.77,1.8,8.6,0.82,12,9.18,16.48,0.66,19.49,5.57,2.66,147.79,1.69
5/7/18,,10,93.6,1.9,9.1,1,18,5.46,16.78,,,,,,2.03
5/7/18,,9,96.79,2.5,9.1,1.07,21,3.74,16.99,,,,,,2.13
5/7/18,,8,99.77,7.5,9.4,1.99,52,2.68,17.53,,,,,,3.2
5/7/18,,7,104.98,5.8,9.1,2.1,56,2.44,17.35,1.11,18.71,5,3.55,214.7,3.33
5/7/18,,6,110.9,8,9.2,2.36,64,0.53,17.74,,,,,,3.11
5/7/18,,5,115.63,4.9,9.2,1.47,34,0.14,17.68,,,,,,2.37
5/7/18,,4,119.9,4.9,9.2,1.36,30,0.14,17.74,0.67,18.35,4.21,2.28,229.68,2.16
5/7/18,,3,125.32,4.4,9.2,1.1,22,0.1,18.1,,,,,,1.81
5/7/18,,2,127.71,3.6,9.3,0.98,18,0.09,18.26,,,,,,1.47
5/7/18,,649,132.94,4.2,9.2,0.83,13,0.09,18.37,0.74,20.42,4.21,2.16,234.67,1.16
5/7/18,,657,147.25,1.2,8.8,0.72,9,0.09,18.93,,,,,,0.85
5/17/18,,18,54.95,5.1,7.5,0.95,41,28.41,14.23,1.16,17.71,13.49,2.06,249.65,1.98
5/17/18,,20,51.45,5.7,7.7,0.25,7,27.42,15.92,1.16,12.14,20.63,2.4,251.31,0.9
5/17/18,,21,46.63,5.2,7.5,0.36,12,26.43,16.81,0.59,16.85,4.57,2.36,50.76,1.16
5/17/18,,22,43.92,5.3,7.6,0.34,11,26.16,17.09,,,,,,1.07
5/17/18,,23,39.66,5.9,7.9,0.27,8,26.34,16.88,,,,,,1.04
5/17/18,,24,37.09,4.3,7.8,0.35,12,25.98,17.2,0.9,14.49,4.85,2.73,49.43,1.11
5/17/18,,25,32.84,5.9,7.4,0.55,22,25.23,17.85,,,,,,1.57
5/17/18,,26,28.76,4.8,7.2,0.7,29,24.74,18.16,0.62,12.99,3.36,2.94,49.26,1.86
5/17/18,,27,26.19,5.3,7.1,0.73,31,24.5,18.26,,,,,,1.99
5/17/18,,28,23.57,4.5,6.9,0.62,25,24.39,18.36,,,,,,1.63
5/17/18,,29,20.25,5.9,6.8,0.6,24,24.22,18.54,0.98,12.57,8.14,5.49,49.93,1.7
5/17/18,,29.5,17.56,5.2,6.9,0.6,24,24.24,18.3,,,,,,1.66
5/17/18,,30,14.75,5.7,6.9,0.61,24,23.96,18.51,,,,,,1.6
5/17/18,,31,10.61,5.9,6.8,0.59,23,23.65,18.94,,,,,,1.86
5/17/18,,32,8.15,8.2,6.5,0.73,31,23.36,18.67,1.23,16.49,7.43,5.75,54.59,2.04
5/17/18,,33,6.81,8.7,6.5,0.74,31,22.98,18.96,,,,,,1.97
5/17/18,,34,3.53,12,5.8,1.63,75,22.13,18.2,1.76,24.85,7.78,7.26,60.42,3.81
5/17/18,,35,1.66,11.5,5.9,6.76,327,22.22,18.36,,,,,,
5/17/18,,36,0,12.4,5.8,7.33,355,21.72,18.22,,,,,,
6/6/18,,36,0,5.9,6.5,1.35,29,24.19,19.23,,,,,,2.08
6/6/18,,35,1.66,5.6,6.7,1.39,30,24.71,19.47,3.79,54.97,12.49,11.07,74.89,2.37
6/6/18,,34,3.53,6,6.8,1.68,36,25.26,19.52,2.4,42.91,12.42,10.2,98.2,3.16
6/6/18,,33,6.81,5.7,7.1,1.02,23,25.43,19.26,,,,,,2.05
6/6/18,,32,8.15,5.5,7.1,0.76,18,25.47,19.3,,,,,,1.83
6/6/18,,31,10.61,5.7,7.1,0.67,17,25.53,19.47,,,,,,1.77
6/6/18,,30,14.75,5.6,7.3,0.58,15,25.7,19.22,0.94,22.35,5,6.84,78.06,1.53
6/6/18,,29.5,17.56,5.3,7.4,0.46,13,25.93,18.85,,,,,,1.27
6/6/18,,29,20.25,5.4,7.5,0.37,11,26.16,18.67,0.84,20.92,4.43,6.04,69.07,1.08
6/6/18,,28,23.57,5.2,7.6,0.35,11,26.4,18.38,,,,,,1.06
6/6/18,,27,26.19,5.3,7.6,0.32,10,26.52,18.36,,,,,,0.97
6/6/18,,26,28.76,5.8,7.9,0.23,8,27.68,17.43,,,,,,0.88
6/6/18,,25,32.84,5,7.7,0.38,11,28.17,16.9,0.89,19.42,5.85,5.04,62.41,0.81
6/6/18,,24,37.09,5.5,7.4,0.31,10,27.87,17.21,,,,,,0.72
6/6/18,,23,39.66,7.2,7.6,0.29,9,27.79,17.29,,,,,,0.7
6/6/18,,22,43.92,6.4,7.4,0.15,7,28.73,16.22,1.01,19.56,7.71,3.71,53.76,0.5
6/6/18,,21,46.63,9.7,7.9,0.38,11,27.48,17.93,,,,,,1.25
6/6/18,,20,51.45,9.6,7.6,0.31,10,28.16,16.85,0.86,20.35,7.21,2.8,48.93,1
6/6/18,,18,54.95,2.5,7.6,0.22,8,28.14,16.11,,,,,,0.71
6/11/18,,34,3.53,12.4,6.7,4.85,253,23.16,18.22,,,,,,6.51
6/11/18,,33,6.81,10.6,6.7,3.5,171,23.68,18.57,0.78,20.49,3.78,2.47,55.09,5.16
6/11/18,,32,8.15,7.6,6.9,1.56,54,24.72,18.54,5.24,77.82,14.71,13.08,123.83,3.58
6/11/18,,31,10.61,6.6,7.2,1.16,30,25.77,18.36,,,,,,2.81
6/11/18,,30,14.75,5.9,7.4,1.09,26,26.39,18.25,2.88,48.41,9.92,10.07,99.53,2.68
6/11/18,,29,20.25,6.4,7.4,1.61,75,26.54,18.27,,,,,,3.5
6/11/18,,28,23.57,5.5,7.4,1.05,45,26.57,18.3,0.81,23.56,4.36,6.46,75.23,2.74
6/11/18,,27,26.19,5.3,7.5,0.96,40,26.79,18.19,,,,,,2.57
6/11/18,,26,28.76,5,7.5,0.73,28,27.34,17.79,,,,,,2.02
6/11/18,,25,32.84,5.3,7.8,0.7,26,28.12,17.27,0.84,20.49,5.28,5.75,65.57,1.91
6/11/18,,24,37.09,5.4,7.6,0.48,15,28.21,17.13,,,,,,1.49
6/11/18,,23,39.66,7.3,7.4,0.39,11,27.75,17.77,,,,,,1.36
6/11/18,,22,43.92,6.9,7.3,0.24,3,29.05,15.92,0.96,20.56,7.92,3.94,56.42,1.02
6/11/18,,21,46.63,6.8,7.2,0.29,6,29.02,15.58,,,,,,1.12
6/11/18,,20,51.45,6.9,7.3,0.18,1,29.29,15.42,0.85,21.85,6.14,2.82,53.09,0.58
6/11/18,,18,54.95,6.1,7,0.18,1,30.76,14.06,,,,,,0.57
6/11/18,,17,58.89,6,7.2,0.22,2,28.63,15.43,,,,,,0.75
6/11/18,,16,63.08,5.7,7.4,0.28,5,26.9,16.28,0.74,24.2,3,2.58,49.6,0.75
6/11/18,,15,69.99,5.7,7.4,0.36,9,24.63,16.93,,,,,,0.87
6/11/18,,14,74.43,5.7,7.5,0.37,10,24.24,17.32,,,,,,0.85
6/11/18,,13,78.54,5.6,7.5,0.54,19,22.55,17.69,0.73,14.49,4.36,2.92,78.39,1.66
6/11/18,,12,84.45,6.1,7.7,0.56,20,20.1,18.36,,,,,,1.09
6/11/18,,11,89.77,2.9,7.9,0.55,18,17.03,18.71,0.7,22.28,3.57,2.98,88.21,1.7
6/11/18,,10,93.6,2.8,8,0.82,33,13.44,18.77,,,,,,2.56
6/11/18,,9,96.79,2.3,7.9,0.97,41,14.18,18.66,,,,,,2.35
6/11/18,,8,99.77,2.6,8.1,0.67,25,11.66,18.81,,,,,,1.93
6/11/18,,7,104.98,2.7,8.2,1.49,40,10.2,19.09,1.03,27.84,5.93,4.23,126.32,3.19
6/11/18,,6,110.9,2.7,8.5,1.16,25,5.98,20.05,,,,,,2.37
6/11/18,,5,115.63,2.8,8.5,1.13,23,2.91,19.83,,,,,,2.18
6/11/18,,4,119.9,4,8.5,2.19,72,1.66,19.75,0.94,45.48,5.71,3.13,178.08,4.05
6/11/18,,3,125.32,3.1,8.4,1.32,32,0.69,20.59,,,,,,2.37
6/11/18,,2,127.71,3.6,8.4,1.29,30,0.55,20.32,,,,,,2.44
6/11/18,,649,132.94,3.4,8.5,1.43,37,0.16,20.22,1.03,22.63,3.71,2.89,214.7,2.61
6/11/18,,657,147.25,1.6,7.9,0.86,11,0.08,20.98,,,,,,1.03
7/12/18,,34,3.53,9.3,4,6.1,299,24.42,22.62,1.32,22.77,6,2.28,251.31,
